time,x,y,yaw
1666791692.1617072,-0.297223415908329,-0.8655581708410964,-0.17223667983962443
1666791692.2616808,-0.3127702032745608,-0.8784531481010186,-0.15683962924660436
1666791692.3617158,-0.34625319048105835,-0.8898045692160094,-0.13333891990877028
1666791692.4616659,-0.3919398014901989,-0.893845970048992,-0.10931847937301001
1666791692.5616646,-0.4450546108273843,-0.8876837994952286,-0.08119611377241165
1666791692.6616037,-0.4981223879934986,-0.8736880400202434,-0.0548596359133231
1666791692.7616155,-0.5415996375843244,-0.859692289762499,-0.03994013095644683
1666791692.861638,-0.5686094747881625,-0.8318574804324158,-0.04054520453311716
1666791692.961614,-0.5847548665731777,-0.801089539364156,-0.05653061810455379
1666791693.0616543,-0.5808754987075438,-0.7784770040071012,-0.09840372511967743
1666791693.1617692,-0.5752921592272668,-0.756390181954148,-0.1376575283956275
1666791693.2616563,-0.5778451243245788,-0.7346471171734851,-0.15869067013400645
1666791693.3616493,-0.5891033845934218,-0.7193330964842193,-0.1767541196776652
1666791693.461679,-0.6068817472082935,-0.7101237856003761,-0.19200403180291137
1666791693.561589,-0.6355251310013234,-0.7080264635497395,-0.2013933256496765
1666791693.6615865,-0.6709039421834474,-0.7073536848597802,-0.2074678297534877
1666791693.7615893,-0.7018304644783557,-0.7110691313860387,-0.228556605226618
1666791693.8615792,-0.7284261276009291,-0.7170792852351231,-0.26182119605749865
1666791693.9615886,-0.7455236679151277,-0.7178225460643978,-0.32079359911885386
1666791694.061747,-0.7441237822563463,-0.719739902787465,-0.3931515764174647
1666791694.1616929,-0.7204597870042367,-0.7259980596928686,-0.47266793233575544
1666791694.2618165,-0.6759409477031192,-0.7393078220749253,-0.5538837857227499
1666791694.351723,-0.6167740685723782,-0.7591949514156988,-0.6302689338529388
1666791694.4516046,-0.5476062507173185,-0.7811214756490577,-0.688897088635996
1666791694.5515957,-0.48248935702328116,-0.811710322187345,-0.7422172188267692
1666791694.6516082,-0.4304248324101323,-0.8498243014922022,-0.7912511637640327
1666791694.7516022,-0.3878459985366629,-0.8904354110700612,-0.8403780391496616
1666791694.851593,-0.36392076121633865,-0.9265473016617775,-0.8752076015533037
1666791694.9516082,-0.35613810824842695,-0.9581483336192659,-0.8828208496117954
1666791695.0516074,-0.3495462185726502,-0.9801808653359702,-0.8900312141102441
1666791695.1515813,-0.34286116519686277,-0.9977420043795339,-0.8988884899050276
1666791695.251571,-0.34370354874428577,-1.0028189730279509,-0.8942917800222929
1666791695.3516083,-0.33497360929957287,-0.998009310295103,-0.8981377587238351
1666791695.4515893,-0.31716265606769684,-0.9855560605774255,-0.9151569762100162
1666791695.5516067,-0.2926451297010518,-0.9649618406965659,-0.9501999796226387
1666791695.6515772,-0.2568139560306196,-0.9407975539381165,-1.0136064037598729
1666791695.751582,-0.22028270584282497,-0.9228823292189714,-1.0767487726793696
1666791695.8516474,-0.19401824902879744,-0.9166912459439164,-1.1258348087441852
1666791695.9516444,-0.19181177870741817,-0.9251958025196323,-1.1552621338459614
1666791696.051616,-0.2095280763460402,-0.9411783599144361,-1.1645775932810885
1666791696.1516385,-0.2481634185797243,-0.961643897280295,-1.1489847263092294
1666791696.2516873,-0.30540664358056424,-0.9852792456051959,-1.370944886418603
1666791696.351725,-0.3606710578161614,-1.00371879793291,-1.3415707119182978
1666791696.4517505,-0.4083259184350579,-1.0103244316500564,-1.3180953085335465
1666791696.5516074,-0.4347225196618481,-1.0025498091742666,-1.3051071885217853
1666791696.65164,-0.44057492109315843,-0.9904420949112609,-1.2971320096759655
1666791696.751605,-0.4314612703059423,-0.9711610235422357,-1.304760710155481
1666791696.8515964,-0.4016864172746606,-0.9465817645922497,-1.333174526458201
1666791696.9515963,-0.3639070412607361,-0.9189817835957016,-1.3696408523527022
1666791697.0516067,-0.3227426528545032,-0.8944871207911533,-1.4080732732655319
1666791697.1420157,-0.2890700534360574,-0.8780316457782629,-1.4394908463264757
1666791697.2416937,-0.2632761877372588,-0.8808648025978478,-1.4539957562895416
1666791697.3415926,-0.2482397453539657,-0.9039637275897126,-1.4621841955609172
1666791697.4415812,-0.2535383453183492,-0.9381908107923642,-1.4447698898142634
1666791697.5416012,-0.2656006150289507,-0.9781214466308482,-1.415472304126222
1666791697.6415973,-0.27824655710826224,-1.0172905683199753,-1.379437632392111
1666791697.741557,-0.2923491314236249,-1.0410731060664338,-1.3328002886125367
1666791697.8416321,-0.29375273339043473,-1.0424912192967086,-1.288973185031903
1666791697.9418287,-0.283823003700479,-1.0311926661931796,-1.2499669252869436
1666791698.0415964,-0.26263336430799045,-1.011521714440316,-1.227150753873378
1666791698.141647,-0.23768621261884698,-0.988801491720112,-1.2025695971289543
1666791698.241777,-0.21006744469677563,-0.9678300608292798,-1.1802789012813677
1666791698.3415987,-0.18409879441585292,-0.9492764551818557,-1.1537585505572623
1666791698.44175,-0.1708857816901062,-0.939621037233656,-1.1054620292694595
1666791698.5417233,-0.17070312404058946,-0.9325595886086814,-1.033449757375395
1666791698.6417542,-0.17348191808846186,-0.9373227506600051,-0.9666795984097196
1666791698.7417347,-0.18805091787601275,-0.9479522752714078,-0.8964756948018544
1666791698.841606,-0.19993102483008313,-0.9582244720674549,-0.8259673307748603
1666791698.94173,-0.20612020053230884,-0.9685271029504342,-0.759612516343037
1666791699.0416028,-0.21455572844995707,-0.9735758549112382,-0.6883025581649216
1666791699.1417308,-0.22066336984913612,-0.96968111714833,-0.6238097312055304
1666791699.2417333,-0.2194947925406261,-0.9598160590669432,-0.5706317623870891
1666791699.341926,-0.2118804249130736,-0.9508862392887254,-0.5259229409599948
1666791699.4417481,-0.20489898907735052,-0.9431383427872287,-0.4822209959100672
1666791699.5416584,-0.19736472760448112,-0.9351030920727665,-0.4370392456337697
1666791699.6416852,-0.1920489943386801,-0.9288834210756813,-0.387652794216538
1666791699.7416992,-0.184607721652628,-0.9237250427872548,-0.3403007231345896
1666791699.8417153,-0.1776038334762729,-0.9266214535505977,-0.2961757393100646
1666791699.9418945,-0.17965051673259289,-0.9359224021925495,-0.2509652344408302
1666791700.0416548,-0.19672641840895858,-0.9441555109619512,-0.21039801462267782
1666791700.1416528,-0.22510142003110234,-0.9462271467256799,-0.17434214655106306
1666791700.2416456,-0.26375850689767466,-0.9397124891599076,-0.13259413408465104
1666791700.341633,-0.3073236377625955,-0.9261665963376811,-0.08860385937789506
1666791700.4416175,-0.3540129660938239,-0.9090590440237933,-0.04402896942108203
1666791700.5419302,-0.40011241991632374,-0.8852804844454629,-0.0019288365159120247
1666791700.6516557,-0.44834253421624065,-0.856553187066372,0.04044742564974202
1666791700.7516558,-0.4881167474150304,-0.8290354276444474,0.07244670847403256
1666791700.85159,-0.5193614342318906,-0.8049019686590123,0.0922906027448005
1666791700.961629,-0.5477255989300889,-0.7822244249066346,0.1090336782845771
1666791701.061646,-0.5653626715424082,-0.7660147961485281,0.1163081202050762
1666791701.1616597,-0.5764029767890624,-0.7565182747277939,0.11809375505015929
1666791701.2616892,-0.5829400436783374,-0.7530010150271965,0.1138966907344634
1666791701.3716474,-0.5824998485749411,-0.7549588244444733,0.10573163844541122
1666791701.4716592,-0.5745198352857939,-0.7605698277907325,0.09514998044883738
1666791701.5716543,-0.5651814551935046,-0.7655161568692801,0.0828782751020487
1666791701.6716394,-0.5540363499982209,-0.7748715258406768,0.06609326955657169
1666791701.7716403,-0.5383261121699378,-0.7882058452740373,0.04731293353181165
1666791701.8716028,-0.5254990066028931,-0.7984795990427885,0.034834263589228254
1666791701.9816568,-0.506970242209753,-0.8107492367662301,0.016947047684413796
1666791702.0815852,-0.49194079288868564,-0.8197965763671748,0.0028083412286372678
1666791702.1815996,-0.4789805499100065,-0.8267050666785573,-0.00645713672979209
1666791702.2816644,-0.46816953468447997,-0.8335412679497504,-0.01797940522678676
1666791702.381656,-0.45851894711492697,-0.839816981699024,-0.029938254836230804
1666791702.4816563,-0.4530631798630941,-0.8443026297705709,-0.03545870436608123
1666791702.5816364,-0.44849084046052023,-0.8484895860956552,-0.0381085453005392
1666791702.6815875,-0.44690641722897995,-0.8501971497179681,-0.0356451254017891
1666791702.7816648,-0.44533432427870384,-0.8518947778654593,-0.03138601273872155
1666791702.8816752,-0.44594115594384603,-0.8529051080643595,-0.0236983149811838
1666791702.9816537,-0.44748014921059237,-0.8526788824343581,-0.01633963201677613
1666791703.0817523,-0.4491760413984972,-0.8519721716734269,-0.010179405967158495
1666791703.1816468,-0.4518178131792382,-0.8502376908885779,-0.003381872886554227
1666791703.281777,-0.45427118262615596,-0.8480227546785485,0.0008332368503412013
1666791703.3817458,-0.45618145601032845,-0.8454987009951858,0.003169428799575158
1666791703.4917068,-0.4589857300455811,-0.8421582465972385,0.006725661532394511
1666791703.5916936,-0.4603249086283106,-0.8399151247886284,0.008400445411636426
1666791703.6917498,-0.46363094741851213,-0.8370190745686819,0.012141255901910508
1666791703.7917252,-0.469538490781355,-0.8334471839265024,0.017694199669393562
1666791703.8916245,-0.4737798438488414,-0.8317021796246102,0.021725251906862475
1666791703.9916697,-0.47796425463929015,-0.830677777247055,0.025175890725208205
1666791704.091652,-0.48299885998338365,-0.8292158337774562,0.029166666252378626
1666791704.191633,-0.48629493229615756,-0.8279719158487718,0.030959200588140057
1666791704.2915833,-0.48895941440125495,-0.8266478937700087,0.03206605925282657
1666791704.3916013,-0.4914882582523511,-0.8258490895200347,0.03314211731519068
1666791704.4916103,-0.49372934954118475,-0.8257134303410889,0.033614694403873546
1666791704.5916057,-0.49519972531535916,-0.8258834042208578,0.03414058536891895
1666791704.691598,-0.49447696646349687,-0.8266046260888381,0.03308592760241158
1666791704.7915902,-0.4932857235615335,-0.8263208149493356,0.03217321945598339
1666791704.8915844,-0.49278158559200397,-0.8253861308852909,0.032149083977108805
1666791704.99163,-0.4914036556724473,-0.8256068333514719,0.030925892180086567
1666791705.1017048,-0.4896541597192942,-0.8254608498540932,0.029085685864250976
1666791705.201622,-0.4884218108199931,-0.825170345917665,0.02693288480789713
1666791705.301702,-0.4873708749004465,-0.8255219318120951,0.02489306118270873
1666791705.4015894,-0.4865643516681929,-0.8259146480877798,0.023344534140991247
1666791705.5016477,-0.4868105183268503,-0.8256668731737962,0.024246660568860268
1666791705.6016839,-0.4863694689231801,-0.8250842011506122,0.0241906755235064
1666791705.7016637,-0.4852618818800974,-0.822577725047078,0.02572882393796405
1666791705.8018556,-0.4834272303622823,-0.8235387594927229,0.02930021612103406
1666791705.9016964,-0.4816015977688831,-0.8253186425099697,0.033393435062574195
1666791706.0015986,-0.4790016524249537,-0.8276817366755194,0.03276192491141616
1666791706.1016743,-0.47643348195387036,-0.8319291712292284,0.027259277315601516
1666791706.2016957,-0.47582854376878125,-0.8360276862256903,0.022524702291057963
1666791706.3016977,-0.47548511819786404,-0.8393828519575576,0.019663123179596287
1666791706.401692,-0.47464218063653013,-0.8426752823265671,0.01890901223427255
1666791706.5017152,-0.4747512601148687,-0.8455573922015195,0.020346527172558027
1666791706.6017327,-0.4758941486020452,-0.845769884558409,0.02457653718274644
1666791706.7116685,-0.4756108874199896,-0.844036454127652,0.03263365838835641
1666791706.8116877,-0.4756699905206828,-0.8413441257191634,0.04811575139294133
1666791706.9117382,-0.47444417958837154,-0.8397884895982781,0.07245662085297555
1666791707.0117126,-0.4718899913904172,-0.8378055919710502,0.10506360592535646
1666791707.111671,-0.46538210644107386,-0.8373257939525744,0.14232571066911293
1666791707.2116897,-0.44557867185027167,-0.8462834284980345,0.17229414750302485
1666791707.3116245,-0.41349297457190415,-0.8644722483454103,0.19935485720314716
1666791707.4116945,-0.38016432960445895,-0.8827594986367648,0.23908547827873194
1666791707.5116887,-0.3574114169846195,-0.8953035205235913,0.29241603844590935
1666791707.611683,-0.33564748982047155,-0.9041636591814871,0.34491920163171663
1666791707.7115893,-0.31463348051366113,-0.9049131734768037,0.3990332037837301
1666791707.8116505,-0.2968235279786805,-0.909726932616755,0.4368570915696317
1666791707.911701,-0.2861636717911815,-0.9124405901273732,0.4512385711229463
1666791708.0116372,-0.2892764371460244,-0.9203652718160884,0.45988852855018925
1666791708.1116982,-0.30378740691628303,-0.9268792591961915,0.4569240017749481
1666791708.2117095,-0.3283030877741682,-0.9290157631509526,0.42940915776974453
1666791708.311667,-0.3545510570473514,-0.936664234608969,0.4009303632252892
1666791708.4216535,-0.37773174805518694,-0.9574099683422836,0.34242536742858176
1666791708.521764,-0.38895229137586085,-0.9778134414797475,0.26414223355823685
1666791708.6216893,-0.39706764295090397,-1.0006842588296339,0.1602825850163856
1666791708.721809,-0.4186735570704237,-1.004285597728056,0.06686428628235674
1666791708.8217115,-0.45438567950652253,-0.9964280711021725,-0.017698417704536062
1666791708.9219646,-0.4925932538523436,-0.9813787812894472,-0.09700865086340871
1666791709.0216951,-0.538004621074916,-0.9614873891102452,-0.15616665172483168
1666791709.1216364,-0.5862321481900679,-0.9424864579697994,-0.19637124277811857
1666791709.2217486,-0.6284976603803012,-0.9246891441108668,-0.2180238803961756
1666791709.3217685,-0.6486529527875379,-0.9055531424052419,-0.26210844861121263
1666791709.4217222,-0.6481233036524776,-0.8764386812844345,-0.3104432634827692
1666791709.521733,-0.624061107678523,-0.848041645743919,-0.3762739709870617
1666791709.6217277,-0.5796178317471425,-0.8227812773870959,-0.4651585313609661
1666791709.7218173,-0.5478155281365965,-0.7977023352413052,-0.5240544292267586
1666791709.8316548,-0.5328388487679485,-0.7712185957468916,-0.5751728344283409
1666791709.931655,-0.5254559136922482,-0.7649998654592066,-0.5986331788563226
1666791710.0316508,-0.516667252045806,-0.7829894111649647,-0.6080385368886088
1666791710.1315928,-0.5125558885748989,-0.8055045061639544,-0.6079075479989156
1666791710.2315893,-0.5243463736153994,-0.8283099598685145,-0.595008021182871
1666791710.3315547,-0.5361796968334226,-0.8778543490809048,-0.5905561703655517
1666791710.4315896,-0.5379171517190333,-0.9315394980822457,-0.6013788165580882
1666791710.5315995,-0.5221947624859422,-0.975616746868021,-0.6115791576435861
1666791710.6315894,-0.491661309438129,-1.0072258800898803,-0.6231392517831997
1666791710.731582,-0.45110869909600493,-1.0293966078036203,-0.6310965195003568
1666791710.8316512,-0.39746694788111114,-1.0413516467817554,-0.6375267283850987
1666791710.931651,-0.32674288673138663,-1.045811409870556,-0.6490951637129738
1666791711.0316477,-0.2573565824101245,-1.0447916061541558,-0.6581786824872404
1666791711.1316605,-0.19349185930261503,-1.0405750478887223,-0.6591266150140171
1666791711.2316504,-0.13471567008383395,-1.034460798299222,-0.6644998029905076
1666791711.331673,-0.10232779021181948,-1.0296649421065893,-0.6514383132116954
1666791711.4316542,-0.07959102830883835,-1.023311463271443,-0.6200963585958283
1666791711.5316622,-0.07719781019137689,-1.0147087513674335,-0.5712487454167436
1666791711.6316712,-0.08322046199037192,-1.008063427962799,-0.5141425322474946
1666791711.7416449,-0.08732859976573443,-0.9975309273741622,-0.4474857361765938
1666791711.8416417,-0.08492361719602687,-0.9901845835960802,-0.40629502251498906
1666791711.941577,-0.0814293652238742,-0.9806465336425948,-0.3711581694966477
1666791712.0415823,-0.06769457100904047,-0.9772359145594793,-0.35442128755835345
1666791712.141575,-0.04193480156786769,-0.9937820698591133,-0.3651180907012517
1666791712.2415566,-0.0199610550711376,-1.0203915769636904,-0.39276850257059737
1666791712.3415806,-0.03047462623803498,-1.051416652813076,-0.38648471765967773
1666791712.4415762,-0.07185891373851919,-1.08367697108978,-0.38252796217655183
1666791712.5415833,-0.1434730434603398,-1.0967649561415733,-0.3792803125814137
1666791712.6415575,-0.23928236695744043,-1.0961603470511259,-0.36734569670215356
1666791712.7415764,-0.3382147701585077,-1.085070155195335,-0.35602283718383765
1666791712.8415585,-0.4451978796258377,-1.0595000051843595,-0.3306007302735181
1666791712.941575,-0.5425841813584267,-1.030045372709186,-0.3048734054398543
1666791713.0416064,-0.6330347264865225,-0.9935283890695492,-0.26559524921366684
1666791713.1415775,-0.6966860461521305,-0.9560860914859663,-0.2394244502399574
1666791713.2515876,-0.7540003330823692,-0.9081295709515665,-0.21235659452396982
1666791713.3515959,-0.7818579121353467,-0.870363012228436,-0.20477999247988787
1666791713.4515808,-0.7929976014664819,-0.8337165528747805,-0.20263956165034092
1666791713.5515876,-0.7781018595589363,-0.8108847763812842,-0.21974754027094567
1666791713.651576,-0.7535742454108938,-0.7965962246567593,-0.23326255112699723
1666791713.7515733,-0.7158529026200744,-0.7913431383479698,-0.24871875722926173
1666791713.8515785,-0.6628127652801838,-0.8031939727149573,-0.2746130415408512
1666791713.9516423,-0.6038368597038757,-0.8210444384191162,-0.30603500820689256
1666791714.051673,-0.5450156478106493,-0.8456351866245505,-0.348652096045996
1666791714.1515825,-0.496385927939732,-0.866716718393854,-0.3798187035070306
1666791714.2516375,-0.45136534391100985,-0.8922258743306517,-0.39399747383427286
1666791714.3516045,-0.4130225464648018,-0.9162449497469172,-0.3948244179374347
1666791714.4515972,-0.37495872444833644,-0.9438918607134381,-0.41217137206481835
1666791714.551595,-0.33456009639653456,-0.9699701401564592,-0.4317505390246468
1666791714.6515954,-0.29365665656009654,-0.9932053055672555,-0.45535804231786026
1666791714.7515876,-0.25067912903283635,-1.012320769098579,-0.477243641185813
1666791714.8615882,-0.19967636630921778,-1.0274940294335277,-0.5085897673676163
1666791714.961593,-0.1460734405157184,-1.0385494889758027,-0.5503123476626235
1666791715.0615914,-0.09369765002691843,-1.0481310765970222,-0.5900494457909709
1666791715.161588,-0.05188195320794392,-1.0571447617225036,-0.6229311043598265
1666791715.261592,-0.03628094467104609,-1.0703767238004462,-0.6563026607004412
1666791715.3615928,-0.06006696646864573,-1.0771564530987385,-0.6712286676319219
1666791715.46159,-0.11899760821495814,-1.0740127146952774,-0.666775066517606
1666791715.5615883,-0.19180000379678291,-1.069872940785285,-0.6461048048154354
1666791715.6615891,-0.28990549152274536,-1.0557859386627364,-0.5968668869096367
1666791715.7615826,-0.3911585368048277,-1.0370297373897754,-0.5310728780434628
1666791715.8615735,-0.4905430536660355,-1.0078794370087132,-0.4644298668160518
1666791715.961575,-0.580783408625263,-0.9698868311620799,-0.40253759681304135
1666791716.06153,-0.6507190173472922,-0.9255295439301625,-0.35712260936573603
1666791716.1615517,-0.7115494744936086,-0.8746505336469357,-0.3192844436904405
1666791716.261582,-0.7362104967679272,-0.8375000556953545,-0.5571620967548592
1666791716.3616743,-0.742117195241987,-0.7992652197751172,-0.5465282976589272
1666791716.4716518,-0.7095849567033765,-0.782944254059168,-0.5727049107057782
1666791716.5716596,-0.646114521502649,-0.7959789303765539,-0.6156219886466285
1666791716.6716518,-0.5638143865642251,-0.8233071116710984,-0.6707556328208923
1666791716.7715344,-0.48759708717608663,-0.852835539284331,-0.7274121771896134
1666791716.8717327,-0.42006912494296483,-0.8883712318679908,-0.7841146606162885
1666791716.9716558,-0.3631278825941659,-0.9211827500033193,-0.8318764979402911
1666791717.0715833,-0.3153245482356601,-0.9619652356031255,-0.8614492056079186
1666791717.1716788,-0.2795247459318947,-1.003327207323568,-0.8819233841313512
1666791717.2716868,-0.2561279541401257,-1.046573666856277,-0.8899563115398506
1666791717.371652,-0.23892976859553483,-1.0846066208275165,-0.891217668594452
1666791717.4716585,-0.22133818059626909,-1.1069249620197086,-0.8874540758188427
1666791717.5715692,-0.2017072259590202,-1.1144943622952594,-0.8818060050720833
1666791717.6715004,-0.18381528215855752,-1.1091975260835962,-0.8751881780265425
1666791717.7715425,-0.16546339245077268,-1.1007257737877687,-0.8608045578966221
1666791717.8715641,-0.14817293013287974,-1.0858864132476456,-0.8361270949034596
1666791717.9715662,-0.132274577541042,-1.0660630835186722,-0.8130486669934998
1666791718.0815723,-0.13856599441340567,-1.0493839890766554,-0.7634163319239455
1666791718.181608,-0.1507397272833429,-1.0327053746893067,-0.7132465655309668
1666791718.2815633,-0.17425314150540205,-1.014331475803378,-0.6353740039154046
1666791718.3815615,-0.21438931293051244,-0.9915135461107845,-0.5435960657806023
1666791718.4825408,-0.23309219242522472,-0.9701607974369002,-0.46998404986232956
1666791718.5815516,-0.2476344066776031,-0.9468979623113735,-0.3852882786113243
1666791718.681531,-0.24178646774898727,-0.9295512355720195,-0.32416041255751704
1666791718.7815864,-0.23183252233702561,-0.9158368435321067,-0.2730385182351771
1666791718.8815985,-0.2199486160831006,-0.9182888555787491,-0.22067561684567139
1666791718.9815652,-0.21340024317304557,-0.9390294878690897,-0.17041034568160907
1666791719.0816576,-0.21689939920955872,-0.9626324620038181,-0.12028770137067646
1666791719.1816022,-0.2283348015473235,-0.9846573626091184,-0.06580880131914846
1666791719.281573,-0.23974370082788235,-0.9967739774358833,-0.011323898782609199
1666791719.3816347,-0.2569931333818889,-0.9916758286277623,0.05247034913724846
1666791719.4816449,-0.27885428252956734,-0.9841134940955337,0.1248810087070078
1666791719.5816174,-0.31193341273762815,-0.9659660524795146,0.2024743237712361
1666791719.6816654,-0.3368462442632232,-0.944643339491557,0.25843641635635173
1666791719.7816904,-0.3716287585363112,-0.9162185143636644,0.3112620593511046
1666791719.8915265,-0.41178133783732185,-0.8839594044467796,0.356219389807368
1666791719.9914908,-0.4499975827931233,-0.8541660234464643,0.39120991939639804
1666791720.0915697,-0.4810836931269973,-0.828064596506389,0.416445810128935
1666791720.1916015,-0.5076932512531009,-0.8075044042456091,0.42775389767314387
1666791720.291535,-0.5361745517102532,-0.7860607401227395,0.4352738220751675
1666791720.3915129,-0.56321181133706,-0.7655678391758812,0.4407015783142576
1666791720.4915261,-0.5866013406164784,-0.7545994109744258,0.4392314459465405
1666791720.5915086,-0.6077453445817325,-0.752035099556019,0.4355259917652834
1666791720.6915367,-0.6222313117714807,-0.7571740146308127,0.42422572494292865
1666791720.7915144,-0.6351622637614747,-0.7555581259588166,0.41281544826056216
1666791720.8915482,-0.6435776831500898,-0.7523723717808639,0.39885262215306394
1666791720.9915469,-0.6444301112330209,-0.7529642847095714,0.3729472232071558
1666791721.0914938,-0.6402792070538712,-0.7522238770708265,0.34559637418621936
1666791721.1914961,-0.6269869311426257,-0.7567848392590542,0.3174967043248387
1666791721.3015308,-0.6119969592415839,-0.7595033231922393,0.2931495464107803
1666791721.4015703,-0.5939456567136632,-0.7638309845057187,0.26894895815454944
1666791721.5015395,-0.5729562651130435,-0.7677341171862246,0.24655205853512996
1666791721.6015265,-0.5488620002432169,-0.7773597376491884,0.2270712632160139
1666791721.7015321,-0.5249421737900233,-0.792240843257658,0.21021255259342553
1666791721.8019068,-0.5026476081556299,-0.805840832120354,0.1920999614410217
1666791721.9015296,-0.48512204740033305,-0.8193352878322215,0.1755647249863559
1666791722.001528,-0.46896296624636286,-0.8379749259341909,0.15761453128091496
1666791722.1016061,-0.4594766945672217,-0.8518574521001621,0.14377478129700094
1666791722.2015128,-0.45143566515314,-0.8631539733916205,0.13110150877678795
1666791722.3015406,-0.44351343017583805,-0.8704054831213219,0.11948977942417383
1666791722.4017851,-0.4417814236263933,-0.8723474145933128,0.11880052905001381
1666791722.5014753,-0.43794666979322106,-0.8729419009974416,0.116660333184611
1666791722.601476,-0.4404759460071471,-0.8702696430544438,0.12022731412451915
1666791722.7014718,-0.4415672870622512,-0.8681277358260612,0.12176938656638825
1666791722.8014905,-0.44435588805631976,-0.8651838086480119,0.1245568545794562
1666791722.9014738,-0.44834360138648977,-0.8606964832191382,0.12675179340434894
1666791723.0014858,-0.45367109234491115,-0.855809991128624,0.1246237355563693
1666791723.1114619,-0.45414828115481465,-0.8560740499145664,0.10898864849918866
1666791723.2114816,-0.4549158603458304,-0.8550867258932353,0.09006451767797774
1666791723.3114898,-0.45961582380194854,-0.8517978121496065,0.07275390776954538
1666791723.4114885,-0.4710851789583006,-0.8439582672921841,0.06601570989475558
1666791723.511494,-0.4901993745097081,-0.8300358287798733,0.07676295571713965
1666791723.6115055,-0.5099555321865722,-0.8186975247582653,0.08863161732039426
1666791723.7115946,-0.5272853709619314,-0.811442362844422,0.09919336161316217
1666791723.8115685,-0.5423441842063996,-0.8058603929921699,0.1088924075672475
1666791723.911557,-0.5537282172333083,-0.803085713522923,0.11449755786757443
1666791724.0115628,-0.5592053070955905,-0.8031496133287537,0.11244462712321823
1666791724.1115503,-0.5572967031146554,-0.8054589213476597,0.10375864581095406
1666791724.2114875,-0.5490545826882187,-0.8109854399821652,0.09149953526911503
1666791724.3115585,-0.5380305071670883,-0.8179004733233289,0.08023354349256095
1666791724.4114985,-0.5240314922937513,-0.8233214525502077,0.07072795574488921
1666791724.5114996,-0.5073005627310753,-0.8281059263196553,0.06129541010712369
1666791724.6114526,-0.48865450458506016,-0.8330250435453485,0.050258056693141206
1666791724.7215786,-0.46126809910933336,-0.841537526229854,0.031150076405409344
1666791724.8218005,-0.44009494367053503,-0.8480798372963649,0.016180958766944364
1666791724.921595,-0.4165491474945596,-0.859152554068575,-0.004095087992690871
1666791725.0216281,-0.3990976153287081,-0.8642089144373245,-0.02023788640904467
